"age,income,loanamount,creditscore,yearsexperience,gender,education,city,employmenttype,loanapproved,income_loan_ratio,risklevel,experiencegroup,incomegroup"
"55,47455.0,24094.0,612.0,3,Female,Bachelors,Houston,Salaried,1,1.969577488171329,Low Risk,Junior,Medium"
"23,37905.0,14491.0,740.0,23,Female,Masters,Chicago,Self-Employed,0,2.615761507142364,Low Risk,Expert,Medium"
"61,29816.0,26312.0,432.0,10,Female,Masters,San Francisco,Unemployed,0,1.1331711766494375,High Risk,Mid,Low"
"62,75471.0,5507.0,350.0,5,Female,High School,Houston,Self-Employed,0,13.704557835482113,High Risk,Junior,High"
"49,37024.0,11960.0,691.0,17,Female,Phd,Chicago,Salaried,0,3.0956521739130434,Low Risk,Senior,Medium"
"62,73517.0,11129.0,822.0,14,Male,Masters,Houston,Salaried,1,6.605894509839159,Low Risk,Senior,High"
"64,37107.0,21627.0,807.0,2,Male,Bachelors,Chicago,Self-Employed,0,1.7157719517270078,Low Risk,Fresher,Medium"
"38,57878.0,24441.0,653.0,16,Female,High School,New York,Salaried,1,2.3680700462337874,Low Risk,Senior,Medium"
"33,32933.0,22245.0,694.0,32,Female,Masters,Houston,Salaried,0,1.480467520791189,Low Risk,Expert,Medium"
"38,57851.0,15928.0,395.0,33,Male,Phd,New York,Self-Employed,0,3.6320316423907584,High Risk,Expert,Medium"
"28,45116.0,-2361.0,579.0,29,Male,Phd,Chicago,Self-Employed,0,-19.10885218127912,High Risk,Expert,Medium"
"54,45312.0,20310.0,812.0,18,Female,Bachelors,Houston,Unemployed,0,2.2310192023633677,Low Risk,Senior,Medium"
"53,59150.0,26304.0,579.0,8,Male,Bachelors,Chicago,Unemployed,0,2.2487074209245743,High Risk,Mid,Medium"
"36,28578.0,16605.0,814.0,30,Female,High School,New York,Salaried,0,1.721047877145438,Low Risk,Expert,Low"
"37,61420.0,14677.0,360.0,26,Male,Phd,Houston,Salaried,0,4.184778905770934,High Risk,Expert,High"
"35,32811.0,22562.0,715.0,24,Female,Phd,San Francisco,Self-Employed,0,1.4542593741689567,Low Risk,Expert,Medium"
"64,49488.0,17951.0,593.0,6,Male,Masters,Chicago,Self-Employed,0,2.7568380591610495,High Risk,Mid,Medium"
"58,64595.0,30203.0,601.0,6,Female,Masters,New York,Self-Employed,1,2.138694831639241,Low Risk,Mid,High"
"66,44368.0,13534.0,469.0,19,Male,Masters,San Francisco,Salaried,0,3.2782621545736665,High Risk,Senior,Medium"
"31,67735.0,18009.0,340.0,35,Male,Bachelors,New York,Unemployed,0,3.76117496807152,High Risk,Expert,High"
"32,57227.0,27010.0,530.0,18,Female,Bachelors,New York,Unemployed,0,2.1187338022954463,High Risk,Senior,Medium"
"48,39562.0,22467.0,708.0,1,Male,Masters,New York,Salaried,0,1.76089375528553,Low Risk,Fresher,Medium"
"18,71021.0,29290.0,596.0,33,Male,Phd,Chicago,Unemployed,0,2.4247524752475247,High Risk,Expert,High"
"20,32875.0,16507.0,754.0,16,Female,High School,San Francisco,Self-Employed,0,1.9915793299812201,Low Risk,Senior,Medium"
"33,44349.0,30106.0,356.0,23,Male,Bachelors,Chicago,Self-Employed,0,1.4730950641068226,High Risk,Expert,Medium"
"40,46905.0,6689.0,539.0,8,Male,Bachelors,Chicago,Salaried,0,7.012258932575871,High Risk,Mid,Medium"
"28,59078.0,7010.0,475.0,0,Female,Masters,Houston,Salaried,0,8.427674750356633,High Risk,,Medium"
"29,66731.0,30232.0,362.0,27,Female,High School,San Francisco,Self-Employed,0,2.207296903942842,High Risk,Expert,High"
"27,65792.0,20059.0,437.0,14,Female,Bachelors,Houston,Self-Employed,0,3.2799242235405552,High Risk,Senior,High"
"49,53356.0,27367.0,753.0,20,Female,High School,New York,Salaried,1,1.949647385537326,Low Risk,Senior,Medium"
"33,45796.0,20796.0,748.0,14,Female,Bachelors,San Francisco,Salaried,1,2.202154260434699,Low Risk,Senior,Medium"
"25,22610.0,19944.0,525.0,22,Female,High School,San Francisco,Self-Employed,0,1.133674288006418,High Risk,Expert,Low"
"55,49488.0,9376.0,742.0,1,Female,High School,Chicago,Self-Employed,1,5.278156996587031,Low Risk,Fresher,Medium"
"29,76500.0,19785.0,505.0,35,Female,Bachelors,New York,Unemployed,1,3.866565579984837,High Risk,Expert,High"
"41,22459.0,30893.0,579.0,8,Male,High School,Chicago,Unemployed,0,0.7269931699737805,High Risk,Mid,Low"
"45,38233.0,20453.0,756.0,1,Male,Phd,Houston,Self-Employed,0,1.8693101256539384,Low Risk,Fresher,Medium"
"25,67169.0,25457.0,406.0,1,Female,Bachelors,New York,Salaried,0,2.638527713399065,High Risk,Fresher,High"
"45,53146.0,25235.0,743.0,17,Male,Bachelors,Chicago,Unemployed,0,2.1060431939766198,Low Risk,Senior,Medium"
"53,63921.0,11898.0,335.0,16,Female,Phd,Chicago,Unemployed,0,5.372415532022188,High Risk,Senior,High"
"43,58142.0,26857.0,454.0,7,Male,High School,Chicago,Self-Employed,0,2.164873217410731,High Risk,Mid,Medium"
"25,72044.0,17490.0,468.0,33,Male,Phd,New York,Salaried,0,4.11915380217267,High Risk,Expert,High"
"67,54431.0,17923.0,571.0,33,Female,Bachelors,Houston,Salaried,0,3.036935780840261,High Risk,Expert,Medium"
"45,59952.0,36782.0,846.0,4,Male,Phd,San Francisco,Self-Employed,1,1.6299276820183786,Low Risk,Junior,Medium"
"45,39136.0,24778.0,719.0,28,Male,High School,Chicago,Salaried,0,1.579465655016547,Low Risk,Expert,Medium"
"54,58795.0,14892.0,483.0,27,Male,Phd,New York,Self-Employed,0,3.9480929358044587,High Risk,Expert,Medium"
"58,44058.0,20516.0,536.0,15,Female,Bachelors,San Francisco,Salaried,0,2.1474946383310587,High Risk,Senior,Medium"
"53,43203.0,20293.0,808.0,13,Male,High School,Chicago,Self-Employed,1,2.1289607253732816,Low Risk,Senior,Medium"
"44,63421.0,33489.0,740.0,1,Male,Bachelors,New York,Salaried,1,1.893786019289916,Low Risk,Fresher,High"
"34,63524.0,20316.0,421.0,39,Female,Bachelors,Houston,Self-Employed,0,3.126796613506596,High Risk,Expert,High"
"26,75327.0,37664.0,716.0,3,Male,Masters,Chicago,Self-Employed,1,1.9999734494477486,Low Risk,Junior,High"
"50,74349.0,9626.0,834.0,30,Male,Bachelors,New York,Salaried,0,7.723768959069187,Low Risk,Expert,High"
"37,49488.0,19741.0,674.0,25,Male,Bachelors,Chicago,Self-Employed,1,2.506863887341067,Low Risk,Expert,Medium"
"30,24193.0,13897.0,625.0,26,Male,High School,New York,Unemployed,0,1.7408793264733395,Low Risk,Expert,Low"
"45,77415.0,16041.0,779.0,33,Female,High School,Houston,Salaried,1,4.826070693847017,Low Risk,Expert,High"
"65,63770.0,16215.0,449.0,30,Female,High School,Houston,Self-Employed,0,3.9327782917052114,High Risk,Expert,High"
"46,38512.0,14310.0,789.0,10,Female,Phd,New York,Salaried,0,2.6912648497554157,Low Risk,Mid,Medium"
"30,60934.0,33841.0,452.0,7,Male,Phd,San Francisco,Salaried,0,1.8005969090747909,High Risk,Mid,High"
"63,34441.0,31380.0,316.0,11,Female,High School,Houston,Self-Employed,0,1.0975462077756533,High Risk,Senior,Medium"
"52,59279.0,23221.0,647.0,34,Male,Bachelors,Chicago,Unemployed,0,2.5528185693983896,Low Risk,Expert,Medium"
"23,30256.0,16205.0,758.0,33,Male,Bachelors,Houston,Salaried,0,1.8670780623264425,Low Risk,Expert,Medium"
"35,37877.0,14534.0,501.0,12,Female,Phd,Chicago,Unemployed,0,2.606096050639879,High Risk,Senior,Medium"
"68,60649.0,25934.0,722.0,26,Female,Masters,Houston,Unemployed,0,2.3385902676023753,Low Risk,Expert,High"
"22,66093.0,22401.0,579.0,7,Female,High School,Houston,Self-Employed,0,2.950448640685684,High Risk,Mid,High"
"64,49488.0,18841.0,721.0,20,Male,High School,Chicago,Self-Employed,1,2.626612175574545,Low Risk,Senior,Medium"
"42,45707.0,24330.0,764.0,10,Male,Phd,Houston,Salaried,1,1.8786272092067406,Low Risk,Mid,Medium"
"19,18277.0,27129.0,654.0,21,Male,High School,Chicago,Self-Employed,0,0.6737071031000037,Low Risk,Expert,Low"
"27,46865.0,18768.0,677.0,20,Male,High School,Chicago,Salaried,1,2.4970694799658992,Low Risk,Senior,Medium"
"47,58002.0,13701.0,579.0,27,Female,Bachelors,Houston,Salaried,0,4.233413619443836,High Risk,Expert,Medium"
"67,45249.0,9431.0,379.0,2,Female,High School,Houston,Unemployed,0,4.797900540769802,High Risk,Fresher,Medium"
"62,49661.0,22005.0,532.0,6,Male,Bachelors,Chicago,Self-Employed,0,2.2568052715291977,High Risk,Mid,Medium"
"22,47216.0,37338.0,779.0,13,Male,High School,New York,Self-Employed,1,1.2645562161872623,Low Risk,Senior,Medium"
"50,45174.0,11115.0,453.0,14,Female,Masters,Houston,Salaried,0,4.064237516869095,High Risk,Senior,Medium"
"18,51138.0,28796.0,708.0,8,Female,Masters,San Francisco,Unemployed,0,1.7758716488401167,Low Risk,Mid,Medium"
"35,45910.0,14596.0,330.0,6,Male,High School,Houston,Self-Employed,0,3.1453822965195943,High Risk,Mid,Medium"
"49,71649.0,16208.0,802.0,11,Female,Masters,New York,Unemployed,0,4.420594768015794,Low Risk,Senior,High"
"64,16904.0,27319.0,670.0,18,Male,Masters,New York,Unemployed,0,0.6187634979318423,Low Risk,Senior,Low"
"66,41812.0,17958.0,622.0,26,Male,Masters,Houston,Salaried,0,2.3283216393807775,Low Risk,Expert,Medium"
"28,36946.0,21986.0,631.0,17,Male,Phd,Houston,Self-Employed,0,1.6804330028199763,Low Risk,Senior,Medium"
"38,53287.0,21833.0,542.0,12,Male,Masters,San Francisco,Self-Employed,0,2.4406632162323088,High Risk,Senior,Medium"
"43,51157.0,14608.0,729.0,0,Female,Bachelors,Houston,Self-Employed,1,3.501985213581599,Low Risk,,Medium"
"42,49488.0,27161.0,481.0,37,Female,Phd,New York,Unemployed,0,1.8220242259121535,High Risk,Expert,Medium"
"39,49488.0,19507.0,579.0,20,Male,Bachelors,San Francisco,Self-Employed,1,2.5369354590659765,High Risk,Senior,Medium"
"44,38404.0,8892.0,675.0,33,Male,Bachelors,Houston,Salaried,0,4.31893837156995,Low Risk,Expert,Medium"
"66,50008.0,12860.0,380.0,12,Male,Bachelors,San Francisco,Unemployed,0,3.888646967340591,High Risk,Senior,Medium"
"30,52945.0,-4933.0,849.0,22,Male,Phd,San Francisco,Self-Employed,1,-10.732819785120617,Low Risk,Expert,Medium"
"50,38033.0,20416.0,719.0,0,Male,High School,New York,Unemployed,0,1.862901645768025,Low Risk,,Medium"
"51,59426.0,30433.0,766.0,22,Female,Masters,New York,Unemployed,0,1.9526829428580816,Low Risk,Expert,Medium"
"58,46407.0,11623.0,727.0,27,Male,Masters,Chicago,Unemployed,0,3.992686913877656,Low Risk,Expert,Medium"
"52,33985.0,24684.0,356.0,31,Female,High School,New York,Salaried,0,1.3768027872305948,High Risk,Expert,Medium"
"18,45806.0,23445.0,621.0,7,Male,High School,Chicago,Self-Employed,1,1.9537641288121135,Low Risk,Mid,Medium"
"38,35035.0,13985.0,841.0,25,Male,Bachelors,New York,Self-Employed,1,2.505184125849124,Low Risk,Expert,Medium"
"65,65550.0,32292.0,794.0,13,Male,Bachelors,New York,Unemployed,0,2.02991452991453,Low Risk,Senior,High"
"23,78523.0,17819.0,565.0,23,Male,Bachelors,Chicago,Self-Employed,0,4.406700712722375,High Risk,Expert,High"
"45,53672.0,36082.0,526.0,28,Female,Masters,Chicago,Unemployed,0,1.487500692866249,High Risk,Expert,Medium"
"34,51669.0,6915.0,353.0,3,Female,High School,Chicago,Unemployed,0,7.472017353579176,High Risk,Junior,Medium"
"22,52287.0,17847.0,303.0,17,Female,Masters,San Francisco,Unemployed,0,2.9297360900991762,High Risk,Senior,Medium"
"48,67734.0,18798.0,738.0,13,Male,High School,Chicago,Salaried,1,3.6032556654963295,Low Risk,Senior,High"
"22,67410.0,19675.0,609.0,26,Female,Phd,San Francisco,Self-Employed,1,3.4261753494282083,Low Risk,Expert,High"
"55,48265.0,25731.0,388.0,2,Male,Bachelors,San Francisco,Unemployed,0,1.875752982783413,High Risk,Fresher,Medium"
"40,59790.0,23641.0,674.0,35,Female,Phd,Chicago,Salaried,1,2.5290808341440716,Low Risk,Expert,Medium"
"54,32935.0,20194.0,800.0,22,Male,Masters,Chicago,Salaried,0,1.630929979201743,Low Risk,Expert,Medium"
"54,68189.0,11230.0,533.0,17,Male,High School,New York,Unemployed,0,6.072039180765806,High Risk,Senior,High"
"27,76022.0,4879.0,636.0,39,Female,Masters,New York,Salaried,1,15.581471613035458,Low Risk,Expert,High"
"27,67475.0,29362.0,484.0,9,Female,Phd,Chicago,Salaried,0,2.2980382807710646,High Risk,Mid,High"
"36,31316.0,15626.0,737.0,11,Male,Phd,Houston,Salaried,0,2.004095737872776,Low Risk,Senior,Medium"
"38,60631.0,26946.0,375.0,31,Female,Masters,Houston,Salaried,0,2.25009277814889,High Risk,Expert,High"
"31,38597.0,22732.0,571.0,16,Female,High School,New York,Salaried,0,1.6979148337145873,High Risk,Senior,Medium"
"26,54307.0,23153.0,354.0,13,Male,Masters,New York,Self-Employed,0,2.3455707683669504,High Risk,Senior,Medium"
"63,73027.0,23232.0,376.0,36,Male,Bachelors,Houston,Salaried,1,3.143379820936639,High Risk,Expert,High"
"18,40146.0,14443.0,595.0,8,Female,High School,New York,Self-Employed,0,2.7796164231807796,High Risk,Mid,Medium"
"68,44337.0,5988.0,518.0,25,Male,High School,Chicago,Unemployed,0,7.404308617234469,High Risk,Expert,Medium"
"62,54151.0,15595.0,576.0,23,Male,Bachelors,Houston,Salaried,0,3.4723308752805386,High Risk,Expert,Medium"
"30,30537.0,19853.0,565.0,22,Female,High School,Houston,Salaried,0,1.5381554425023927,High Risk,Expert,Medium"
"21,38632.0,14817.0,342.0,30,Female,Phd,San Francisco,Self-Employed,0,2.607275426874536,High Risk,Expert,Medium"
"18,50373.0,9711.0,579.0,38,Female,Phd,New York,Salaried,0,5.187210379981464,High Risk,Expert,Medium"
"66,45493.0,14014.0,527.0,1,Male,High School,Houston,Self-Employed,0,3.246253746253746,High Risk,Fresher,Medium"
"57,59126.0,28286.0,526.0,17,Male,Masters,Houston,Self-Employed,0,2.090292017252351,High Risk,Senior,Medium"
"51,49488.0,21371.0,470.0,28,Male,Masters,New York,Unemployed,0,2.3156614103223996,High Risk,Expert,Medium"
"45,37374.0,24697.0,606.0,10,Female,Bachelors,Houston,Unemployed,0,1.5133012106733612,Low Risk,Mid,Medium"
"48,71274.0,10945.0,333.0,1,Female,Phd,Houston,Unemployed,0,6.512014618547282,High Risk,Fresher,High"
"25,49488.0,13637.0,429.0,13,Female,Bachelors,Chicago,Self-Employed,0,3.6289506489697145,High Risk,Senior,Medium"
"56,29166.0,22488.0,693.0,3,Female,Bachelors,Chicago,Self-Employed,0,1.2969583778014941,Low Risk,Junior,Low"
"43,41073.0,11964.0,450.0,38,Female,Bachelors,San Francisco,Salaried,0,3.433049147442327,High Risk,Expert,Medium"
"51,45757.0,20867.0,683.0,33,Male,Phd,Houston,Self-Employed,1,2.1927924474049934,Low Risk,Expert,Medium"
"20,40714.0,9900.0,579.0,38,Female,Bachelors,New York,Unemployed,0,4.112525252525253,High Risk,Expert,Medium"
"67,49527.0,6803.0,313.0,8,Male,High School,San Francisco,Salaried,0,7.280170513008967,High Risk,Mid,Medium"
"29,54121.0,25889.0,380.0,39,Male,High School,San Francisco,Unemployed,0,2.0905017575031866,High Risk,Expert,Medium"
"18,66034.0,28216.0,506.0,6,Female,Masters,San Francisco,Salaried,0,2.3403033739722146,High Risk,Mid,High"
"61,51368.0,14953.0,503.0,16,Male,Masters,Houston,Unemployed,0,3.435297264762924,High Risk,Senior,Medium"
"22,41571.0,7836.0,678.0,22,Male,Masters,San Francisco,Salaried,1,5.305130168453292,Low Risk,Expert,Medium"
"47,65220.0,2333.0,843.0,10,Female,High School,New York,Unemployed,0,27.95542220317188,Low Risk,Mid,High"
"47,37734.0,34736.0,322.0,21,Male,Phd,Chicago,Self-Employed,0,1.0863081529249194,High Risk,Expert,Medium"
"34,25511.0,20891.0,461.0,17,Female,Masters,Chicago,Unemployed,0,1.2211478627160022,High Risk,Senior,Low"
"65,68089.0,15136.0,443.0,27,Female,High School,Houston,Salaried,0,4.49848044397463,High Risk,Expert,High"
"64,67128.0,17089.0,403.0,15,Male,Phd,New York,Unemployed,0,3.9281409093568964,High Risk,Senior,High"
"40,38116.0,4693.0,681.0,3,Male,Bachelors,New York,Self-Employed,0,8.121883656509695,Low Risk,Junior,Medium"
"32,44014.0,24959.0,754.0,35,Female,High School,New York,Salaried,1,1.7634520613806643,Low Risk,Expert,Medium"
"54,36246.0,36001.0,579.0,21,Male,Bachelors,Houston,Self-Employed,0,1.0068053665175967,High Risk,Expert,Medium"
"38,54899.0,13738.0,623.0,10,Female,Masters,New York,Unemployed,0,3.996142087640122,Low Risk,Mid,Medium"
"19,60543.0,19069.0,573.0,39,Female,High School,New York,Unemployed,0,3.174943625780062,High Risk,Expert,High"
"28,65536.0,33334.0,751.0,15,Female,Masters,New York,Salaried,1,1.9660406791864162,Low Risk,Senior,High"
"68,62296.0,22458.0,424.0,8,Female,Masters,Houston,Self-Employed,0,2.7738890373140976,High Risk,Mid,High"
"56,49998.0,22449.0,682.0,34,Female,Phd,San Francisco,Self-Employed,1,2.2271816116530805,Low Risk,Expert,Medium"
"55,66250.0,34751.0,616.0,33,Male,Bachelors,San Francisco,Self-Employed,1,1.9064199591378665,Low Risk,Expert,High"
"51,61175.0,26262.0,406.0,8,Female,Masters,Houston,Unemployed,0,2.329411316731399,High Risk,Mid,High"
"55,71592.0,22999.0,762.0,12,Male,Phd,Houston,Salaried,1,3.1128309926518543,Low Risk,Senior,High"
"67,43107.0,4469.0,729.0,5,Male,Phd,Houston,Self-Employed,1,9.645782054150816,Low Risk,Junior,Medium"
"51,23928.0,7942.0,579.0,3,Male,High School,Houston,Unemployed,0,3.012843112566104,High Risk,Junior,Low"
"35,65679.0,23668.0,795.0,27,Female,Masters,New York,Unemployed,0,2.7750126753422344,Low Risk,Expert,High"
"47,55247.0,31742.0,661.0,10,Female,Bachelors,New York,Salaried,1,1.7405015436960494,Low Risk,Mid,Medium"
"32,45559.0,21028.0,731.0,33,Male,Bachelors,San Francisco,Self-Employed,1,2.1665874072665017,Low Risk,Expert,Medium"
"44,46398.0,15270.0,819.0,34,Female,Masters,Houston,Unemployed,0,3.0385068762278977,Low Risk,Expert,Medium"
"51,40367.0,13731.0,676.0,38,Female,Phd,New York,Salaried,1,2.93984414827762,Low Risk,Expert,Medium"
"69,37200.0,21048.0,451.0,10,Female,Phd,Houston,Self-Employed,0,1.7673888255416192,High Risk,Mid,Medium"
"55,49488.0,13148.0,621.0,11,Female,Masters,Chicago,Self-Employed,1,3.7639184666869485,Low Risk,Senior,Medium"
"50,67707.0,12284.0,513.0,18,Male,Bachelors,New York,Unemployed,0,5.511803972647346,High Risk,Senior,High"
"32,59860.0,31587.0,569.0,3,Male,Masters,New York,Salaried,0,1.895083420394466,High Risk,Junior,Medium"
"47,30944.0,25478.0,836.0,13,Female,Phd,New York,Salaried,0,1.2145380328126227,Low Risk,Senior,Medium"
"59,79563.0,22287.0,399.0,1,Female,Masters,New York,Salaried,0,3.569928657962041,High Risk,Fresher,High"
"68,49708.0,21508.0,404.0,7,Male,High School,San Francisco,Unemployed,0,2.3111400409150082,High Risk,Mid,Medium"
"34,37434.0,24409.0,430.0,21,Male,High School,San Francisco,Salaried,0,1.5336146503338932,High Risk,Expert,Medium"
"22,33809.0,19119.0,688.0,12,Male,Masters,New York,Salaried,0,1.76834562477117,Low Risk,Senior,Medium"
"46,62545.0,16711.0,620.0,20,Female,High School,New York,Unemployed,0,3.7427443001615703,Low Risk,Senior,High"
"21,53582.0,25906.0,737.0,20,Male,High School,New York,Salaried,1,2.068323940399907,Low Risk,Senior,Medium"
"27,55176.0,18197.0,318.0,27,Female,Bachelors,New York,Unemployed,0,3.032148156289498,High Risk,Expert,Medium"
"34,69298.0,10491.0,524.0,32,Female,High School,Houston,Salaried,0,6.605471356400725,High Risk,Expert,High"
"27,37968.0,31546.0,759.0,28,Male,Bachelors,Houston,Unemployed,0,1.2035757306790085,Low Risk,Expert,Medium"
"34,49488.0,5041.0,693.0,36,Female,High School,Houston,Self-Employed,1,9.817099781789327,Low Risk,Expert,Medium"
"37,42213.0,32147.0,525.0,21,Female,High School,San Francisco,Unemployed,0,1.313124086228886,High Risk,Expert,Medium"
"41,82460.0,24052.0,659.0,25,Female,Phd,Chicago,Unemployed,0,3.4284051222351573,Low Risk,Expert,High"
"22,58981.0,12247.0,729.0,10,Female,Masters,New York,Unemployed,0,4.815954927737405,Low Risk,Mid,Medium"
"51,36196.0,20194.0,314.0,10,Male,High School,Houston,Salaried,0,1.7924135881945131,High Risk,Mid,Medium"
"23,19619.0,16569.0,845.0,33,Female,Masters,Houston,Unemployed,0,1.1840787011889673,Low Risk,Expert,Low"
"19,62134.0,26462.0,713.0,18,Male,Masters,Houston,Unemployed,1,2.34804625500718,Low Risk,Senior,High"
"30,44387.0,26303.0,654.0,36,Female,Phd,New York,Salaried,1,1.6875261377029236,Low Risk,Expert,Medium"
"60,47667.0,23691.0,756.0,13,Male,Masters,New York,Self-Employed,1,2.012029884766367,Low Risk,Senior,Medium"
"60,61493.0,25971.0,830.0,28,Female,Masters,Chicago,Unemployed,0,2.367756343614031,Low Risk,Expert,High"
"65,65156.0,19081.0,495.0,18,Male,High School,San Francisco,Salaried,0,3.4147057282113096,High Risk,Senior,High"
"28,68356.0,34093.0,414.0,36,Female,Phd,Chicago,Self-Employed,0,2.0049863608365355,High Risk,Expert,High"
"68,32377.0,29789.0,716.0,20,Male,Masters,New York,Unemployed,0,1.0868777065359696,Low Risk,Senior,Medium"
"64,71388.0,16184.0,651.0,23,Male,High School,Chicago,Self-Employed,1,4.411023232822541,Low Risk,Expert,High"
"40,41314.0,26487.0,374.0,25,Male,Phd,Houston,Unemployed,0,1.5597840450032092,High Risk,Expert,Medium"
"33,16156.0,25789.0,335.0,11,Female,High School,Chicago,Unemployed,0,0.6264686494241731,High Risk,Senior,Low"
"48,32323.0,17922.0,541.0,18,Female,Phd,Houston,Self-Employed,0,1.8035375516125431,High Risk,Senior,Medium"
"28,53270.0,17294.0,362.0,29,Male,Phd,Chicago,Self-Employed,0,3.0802590493812882,High Risk,Expert,Medium"
"33,35318.0,29716.0,808.0,14,Female,Bachelors,Houston,Self-Employed,0,1.1885179701171087,Low Risk,Senior,Medium"
